%	V.id	R.x	R.y	R.z
2	8.355454e+00	8.797836e+01	2.185983e+02
2	4.931193e+01	9.566977e+01	1.935210e+02
2	4.205555e+01	9.488827e+01	1.859090e+02
1	2.845939e+01	9.321325e+01	1.862663e+02
1	1.372076e+01	9.077129e+01	1.896054e+02
1	1.198938e+01	9.057803e+01	1.910556e+02
1	9.196302e+00	8.917502e+01	1.896823e+02
2	7.738940e+00	8.425780e+01	1.861173e+02
1	7.729919e+00	8.185748e+01	1.864229e+02
1	4.298539e+00	9.274703e+01	2.022240e+02
2	4.572051e+00	9.297381e+01	2.039212e+02
2	-1.192404e+01	9.058118e+01	2.186861e+02
2	-1.364105e+01	9.027509e+01	2.160489e+02
2	-1.564433e+01	8.683599e+01	2.163770e+02
1	-1.244273e+01	9.036204e+01	2.225256e+02
2	-1.240441e+01	9.036017e+01	2.235909e+02
1	-1.436863e+01	9.169055e+01	2.294500e+02
1	5.458759e+00	9.263665e+01	2.040658e+02
1	8.240850e+00	9.653564e+01	2.089034e+02
1	1.716790e+00	9.315214e+01	2.014943e+02
2	1.262659e+01	9.068197e+01	1.884864e+02
1	4.278449e+01	9.213161e+01	1.840364e+02
1	6.452838e+01	9.580588e+01	1.613818e+02
1	6.315468e+01	9.304669e+01	1.619873e+02
2	8.111431e+01	1.049388e+02	1.459297e+02
2	8.137858e+01	1.035343e+02	1.436229e+02
1	9.290797e+01	1.136554e+02	1.434873e+02
1	9.342003e+01	1.143651e+02	1.459314e+02
1	9.100782e+01	1.139195e+02	1.513611e+02
1	9.848325e+01	1.158810e+02	1.492561e+02
1	1.011523e+02	1.184719e+02	1.535495e+02
1	1.046770e+02	1.177129e+02	1.561046e+02
1	1.009436e+02	1.223826e+02	1.557566e+02
2	9.007678e+01	1.182027e+02	1.407602e+02
1	9.078385e+01	1.197110e+02	1.414228e+02
2	9.041695e+01	1.194476e+02	1.434649e+02
1	8.992684e+01	1.215105e+02	1.437080e+02
1	9.690405e+01	1.162434e+02	1.339096e+02
1	9.004494e+01	1.142874e+02	1.113163e+02
2	8.299828e+01	1.224585e+02	1.130972e+02
2	8.026537e+01	1.271462e+02	1.082636e+02
1	8.105956e+01	1.302975e+02	1.064319e+02
1	8.343222e+01	1.330367e+02	1.056779e+02
1	8.621983e+01	1.352055e+02	1.035047e+02
1	9.028984e+01	1.352483e+02	1.016686e+02
1	9.196174e+01	1.377106e+02	1.007610e+02
2	8.609193e+01	1.384284e+02	1.030293e+02
1	8.656121e+01	1.404634e+02	1.031073e+02
1	7.865134e+01	1.318734e+02	1.036921e+02
1	7.733046e+01	1.351056e+02	1.034153e+02
1	7.519598e+01	1.376484e+02	1.035730e+02
1	7.707749e+01	1.270229e+02	1.064230e+02
2	7.537654e+01	1.268769e+02	1.056713e+02
2	7.834881e+01	1.234460e+02	1.205038e+02
1	7.840447e+01	1.251297e+02	1.212417e+02
2	7.841066e+01	1.251958e+02	1.231708e+02
1	7.691398e+01	1.222122e+02	1.210823e+02
2	8.469788e+01	1.085599e+02	7.318445e+01
1	8.405039e+01	1.085632e+02	7.110108e+01
2	8.145065e+01	1.090235e+02	5.787051e+01
1	7.925661e+01	1.097437e+02	5.811890e+01
1	7.706104e+01	1.100192e+02	5.885379e+01
2	7.501982e+01	9.858522e+01	3.112646e+00
1	7.375185e+01	9.758109e+01	3.141187e+00
2	7.337871e+01	9.728619e+01	4.466760e+00
1	7.495785e+01	1.033616e+02	9.187803e-01
2	7.812049e+01	1.025604e+02	4.173848e-01
2	7.846024e+01	9.797170e+01	-2.974511e+00
1	7.832788e+01	9.859566e+01	-3.927003e+00
1	9.633953e+02	4.746081e+02	-1.325167e+02
1	9.818139e+02	4.746078e+02	-1.193199e+01
2	9.894868e+02	4.754984e+02	3.517860e+01
1	9.910734e+02	4.745792e+02	4.825751e+01
2	1.011028e+03	4.754959e+02	1.758897e+02
2	1.017142e+03	4.737118e+02	2.136178e+02
1	1.017193e+03	4.737240e+02	2.167581e+02
2	1.023193e+03	4.754309e+02	2.564637e+02
2	1.030901e+03	4.746056e+02	3.014666e+02
2	1.035556e+03	4.737685e+02	3.492101e+02
1	1.037096e+03	4.745804e+02	3.699771e+02
2	1.037139e+03	4.745953e+02	3.719164e+02
2	1.038680e+03	4.772582e+02	3.920168e+02
1	1.038781e+03	4.771431e+02	4.003635e+02
1	1.041797e+03	4.773311e+02	4.303446e+02
2	1.041756e+03	4.772546e+02	4.322265e+02
1	1.041760e+03	4.789630e+02	4.430237e+02
1	1.043287e+03	4.799762e+02	4.605470e+02
1	1.044802e+03	4.827191e+02	4.806106e+02
2	1.044725e+03	4.826203e+02	4.825311e+02
2	1.049453e+03	4.834471e+02	5.076626e+02
1	1.051025e+03	4.843717e+02	5.182737e+02
2	1.050947e+03	4.843835e+02	5.201913e+02
1	1.052502e+03	4.870215e+02	5.333725e+02
2	1.052477e+03	4.870176e+02	5.352596e+02
2	1.051013e+03	5.003830e+02	5.453470e+02
1	1.051116e+03	5.020707e+02	5.458845e+02
2	1.050878e+03	5.536189e+02	5.854712e+02
2	1.052598e+03	5.684551e+02	5.980911e+02
2	1.050838e+03	5.800237e+02	6.055691e+02
1	1.049405e+03	5.863430e+02	6.113213e+02
2	1.047937e+03	5.890126e+02	6.131588e+02
2	1.047895e+03	5.908129e+02	6.156515e+02
1	1.047883e+03	5.926027e+02	6.162957e+02
2	1.046347e+03	5.952342e+02	6.181888e+02
1	1.044818e+03	6.014663e+02	6.238239e+02
1	1.044877e+03	6.032720e+02	6.263187e+02
2	1.043251e+03	6.094068e+02	6.307978e+02
2	1.043315e+03	6.164934e+02	6.382501e+02
1	1.043276e+03	6.182242e+02	6.415319e+02
2	1.044783e+03	6.209830e+02	6.433494e+02
2	1.044779e+03	6.227878e+02	6.458413e+02
1	1.044795e+03	6.244989e+02	6.464926e+02
2	1.046447e+03	6.272363e+02	6.483216e+02
2	1.044838e+03	6.333887e+02	6.508452e+02
1	1.043285e+03	6.414747e+02	6.591745e+02
2	1.041763e+03	6.475681e+02	6.633626e+02
1	1.041706e+03	6.493730e+02	6.640602e+02
2	1.041712e+03	6.600343e+02	6.659685e+02
1	1.043289e+03	6.679859e+02	6.690657e+02
1	1.044793e+03	6.706965e+02	6.690263e+02
2	1.044882e+03	6.758661e+02	6.709887e+02
2	1.046306e+03	6.786837e+02	6.710306e+02
1	1.047871e+03	6.866053e+02	6.690717e+02
2	1.050929e+03	6.919537e+02	6.659077e+02
2	1.052490e+03	6.945738e+02	6.658948e+02
2	1.058661e+03	6.963476e+02	6.684258e+02
2	1.060186e+03	6.972828e+02	6.709511e+02
2	1.060180e+03	7.008613e+02	6.735782e+02
1	1.060766e+03	7.023590e+02	6.742345e+02
1	1.066409e+03	7.099074e+02	6.768796e+02
1	1.061798e+03	6.963807e+02	6.666649e+02
2	1.064954e+03	6.946330e+02	6.657029e+02
1	1.065122e+03	6.892010e+02	6.642382e+02
1	1.072383e+03	6.971476e+02	6.633808e+02
1	1.074157e+03	6.980142e+02	6.620531e+02
2	1.053157e+03	6.947464e+02	6.656401e+02
1	1.049438e+03	7.034921e+02	6.615252e+02
1	1.047004e+03	7.056943e+02	6.588210e+02
1	1.044338e+03	7.074694e+02	6.588132e+02
2	1.043871e+03	7.073957e+02	6.585836e+02
1	1.042127e+03	7.084592e+02	6.587053e+02
2	1.047597e+03	7.077979e+02	6.509775e+02
1	1.050234e+03	7.058644e+02	6.613933e+02
1	1.055879e+03	7.156341e+02	6.689955e+02
2	1.055107e+03	7.173257e+02	6.679940e+02
1	1.050960e+03	7.080193e+02	6.587038e+02
1	1.057115e+03	6.972814e+02	6.640871e+02
2	1.051055e+03	6.917637e+02	6.653643e+02
1	1.050363e+03	6.914046e+02	6.641549e+02
1	1.045018e+03	6.898342e+02	6.709045e+02
1	1.041505e+03	6.921598e+02	6.693955e+02
2	1.035322e+03	6.919724e+02	6.702888e+02
2	1.046425e+03	6.786196e+02	6.709766e+02
2	1.042097e+03	6.780654e+02	6.781752e+02
2	1.041360e+03	6.763434e+02	6.810021e+02
2	1.043338e+03	6.765652e+02	6.836921e+02
2	1.040750e+03	6.843054e+02	6.806584e+02
1	1.044979e+03	6.710444e+02	6.691242e+02
1	1.043320e+03	6.680780e+02	6.693710e+02
1	1.040370e+03	6.484425e+02	6.665277e+02
2	1.040424e+03	6.470201e+02	6.654608e+02
1	1.035988e+03	6.472010e+02	6.717297e+02
2	1.034954e+03	6.477836e+02	6.735902e+02
2	1.035575e+03	6.564137e+02	6.784716e+02
2	1.039977e+03	6.554211e+02	6.836820e+02
1	1.033921e+03	6.473538e+02	6.741649e+02
1	1.043120e+03	6.395126e+02	6.614941e+02
2	1.044428e+03	6.329675e+02	6.506513e+02
1	1.045899e+03	6.366077e+02	6.492952e+02
1	1.044788e+03	6.399049e+02	6.462934e+02
2	1.040875e+03	6.323997e+02	6.486348e+02
1	1.039281e+03	6.333633e+02	6.489907e+02
2	1.046722e+03	6.271163e+02	6.482740e+02
2	1.046669e+03	6.304777e+02	6.511989e+02
2	1.048358e+03	6.310763e+02	6.532759e+02
1	1.049443e+03	6.307334e+02	6.540219e+02
1	1.049499e+03	6.322635e+02	6.562481e+02
2	1.050807e+03	6.334782e+02	6.559628e+02
1	1.054059e+03	6.351077e+02	6.564400e+02
1	1.057026e+03	6.353234e+02	6.565442e+02
2	1.044428e+03	6.329675e+02	6.506513e+02
1	1.054145e+03	6.243066e+02	6.463563e+02
2	1.064268e+03	6.214085e+02	6.482190e+02
1	1.067844e+03	6.219563e+02	6.465208e+02
2	1.069430e+03	6.209696e+02	6.433091e+02
2	1.067852e+03	6.201287e+02	6.508652e+02
1	1.069116e+03	6.175535e+02	6.586488e+02
1	1.068160e+03	6.185484e+02	6.619551e+02
1	1.068990e+03	6.207287e+02	6.510384e+02
1	1.055329e+03	6.201762e+02	6.387646e+02
1	1.055574e+03	6.165336e+02	6.363997e+02
1	1.057224e+03	6.066138e+02	6.288365e+02
1	1.052884e+03	6.218455e+02	6.358043e+02
2	1.044833e+03	6.224417e+02	6.457622e+02
2	1.044743e+03	6.196214e+02	6.478865e+02
1	1.048115e+03	6.216697e+02	6.410753e+02
1	1.054180e+03	6.192543e+02	6.366059e+02
1	1.043242e+03	6.184702e+02	6.415304e+02
2	1.035239e+03	6.185671e+02	6.583716e+02
1	1.034560e+03	6.162927e+02	6.662160e+02
1	1.034144e+03	6.146605e+02	6.695895e+02
1	1.026258e+03	6.073821e+02	6.894132e+02
2	1.022003e+03	6.045169e+02	6.960407e+02
1	9.930536e+02	5.910402e+02	7.997329e+02
1	9.897790e+02	5.903126e+02	8.098593e+02
1	9.861283e+02	5.906824e+02	8.198071e+02
2	9.618415e+02	5.925753e+02	8.594090e+02
2	9.604019e+02	5.914685e+02	8.738375e+02
2	9.617661e+02	5.925268e+02	8.893674e+02
1	9.569035e+02	5.851016e+02	8.974605e+02
2	9.558957e+02	5.857904e+02	9.023322e+02
2	9.647513e+02	5.836917e+02	9.250473e+02
1	9.680437e+02	5.766357e+02	9.479567e+02
2	9.772233e+02	5.765054e+02	9.593316e+02
1	9.802830e+02	5.728414e+02	9.635828e+02
2	9.800949e+02	5.726788e+02	9.655436e+02
1	9.832091e+02	5.762694e+02	9.680896e+02
2	9.788120e+02	5.689624e+02	9.705414e+02
1	9.824543e+02	5.699782e+02	9.631658e+02
1	9.830564e+02	5.678180e+02	9.636134e+02
1	9.539913e+02	5.864981e+02	9.031742e+02
1	9.521293e+02	5.762438e+02	8.974081e+02
1	9.486547e+02	5.723137e+02	8.957024e+02
2	9.374817e+02	5.607827e+02	8.794659e+02
2	9.341285e+02	5.537386e+02	8.873299e+02
1	9.294306e+02	5.507580e+02	8.851483e+02
1	9.372363e+02	5.603574e+02	8.773308e+02
1	9.403985e+02	5.620145e+02	8.723731e+02
2	9.358987e+02	5.592343e+02	8.745282e+02
1	9.345821e+02	5.588778e+02	8.748612e+02
1	9.310402e+02	5.588321e+02	8.749295e+02
2	9.278684e+02	5.572722e+02	8.743214e+02
1	9.524046e+02	5.744252e+02	9.003713e+02
2	9.650632e+02	5.962386e+02	8.926018e+02
1	9.650280e+02	5.993894e+02	8.927436e+02
1	9.633002e+02	6.035632e+02	8.952341e+02
1	9.634642e+02	6.110985e+02	8.976010e+02
2	9.645042e+02	6.123061e+02	8.966329e+02
2	9.648032e+02	6.140920e+02	8.992028e+02
1	9.657321e+02	6.145640e+02	8.949683e+02
1	9.604855e+02	6.056467e+02	8.980247e+02
1	9.677936e+02	5.954206e+02	8.953433e+02
2	9.793288e+02	5.937262e+02	8.967522e+02
1	9.810150e+02	5.951895e+02	8.977862e+02
1	9.833332e+02	5.963283e+02	8.997544e+02
1	9.799952e+02	5.929519e+02	8.976340e+02
1	9.832864e+02	5.910568e+02	8.959358e+02
1	9.540055e+02	5.951437e+02	8.576432e+02
2	9.523891e+02	5.964175e+02	8.571493e+02
1	9.493550e+02	5.973916e+02	8.570763e+02
2	9.913212e+02	5.883052e+02	8.222924e+02
1	9.933513e+02	5.861513e+02	8.224394e+02
1	1.020036e+03	6.021776e+02	6.941613e+02
1	1.039811e+03	6.134666e+02	6.714769e+02
2	1.046701e+03	6.135608e+02	6.734326e+02
1	1.049438e+03	6.129810e+02	6.715884e+02
1	1.033955e+03	6.199560e+02	6.589709e+02
1	1.029575e+03	6.245030e+02	6.566132e+02
2	1.027871e+03	6.253499e+02	6.559647e+02
1	1.026676e+03	6.282332e+02	6.544260e+02
1	1.026614e+03	6.323159e+02	6.518218e+02
2	1.027045e+03	6.386425e+02	6.509288e+02
2	1.026316e+03	6.440933e+02	6.556628e+02
1	1.029648e+03	6.457617e+02	6.563606e+02
1	1.030323e+03	6.486290e+02	6.561196e+02
1	1.027056e+03	6.246185e+02	6.561308e+02
1	1.032374e+03	6.210178e+02	6.614013e+02
2	1.043314e+03	6.200661e+02	6.356886e+02
1	1.043265e+03	6.200530e+02	6.342901e+02
1	1.043400e+03	6.237478e+02	6.313832e+02
2	1.041754e+03	6.245578e+02	6.282445e+02
1	1.041658e+03	6.243362e+02	6.264951e+02
2	1.043227e+03	6.098754e+02	6.305162e+02
2	1.040281e+03	6.093631e+02	6.308687e+02
1	1.040404e+03	6.089614e+02	6.292085e+02
2	1.038463e+03	6.084737e+02	6.283919e+02
1	1.035975e+03	6.064457e+02	6.295027e+02
1	1.035613e+03	6.012071e+02	6.289381e+02
1	1.038778e+03	6.087344e+02	6.268698e+02
1	1.038559e+03	6.098403e+02	6.317157e+02
2	1.042327e+03	6.142923e+02	6.282263e+02
1	1.043307e+03	6.151919e+02	6.284060e+02
1	1.045778e+03	6.161004e+02	6.262192e+02
1	1.044796e+03	6.014698e+02	6.238047e+02
2	1.046177e+03	5.953658e+02	6.177467e+02
2	1.048186e+03	5.894046e+02	6.127293e+02
2	1.047603e+03	5.910886e+02	6.111211e+02
1	1.049653e+03	5.862738e+02	6.109107e+02
2	1.052360e+03	5.876762e+02	6.155414e+02
1	1.056333e+03	5.908612e+02	6.140412e+02
2	1.050958e+03	5.801588e+02	6.056194e+02
1	1.051258e+03	5.804977e+02	6.044175e+02
2	1.054129e+03	5.835522e+02	6.034108e+02
1	1.057105e+03	5.836957e+02	6.011603e+02
2	1.057537e+03	5.853280e+02	6.000929e+02
2	1.052881e+03	5.685188e+02	5.982861e+02
2	1.056765e+03	5.693517e+02	5.999955e+02
2	1.060264e+03	5.688095e+02	6.056377e+02
2	1.064556e+03	5.684382e+02	6.074923e+02
2	1.066363e+03	5.658211e+02	6.079612e+02
2	1.069917e+03	5.657195e+02	6.080824e+02
1	1.072194e+03	5.643273e+02	6.085921e+02
1	1.075884e+03	5.625997e+02	6.109721e+02
1	1.078614e+03	5.627289e+02	6.106074e+02
1	1.083213e+03	5.614900e+02	6.086684e+02
1	1.066189e+03	5.640375e+02	6.087341e+02
2	1.050385e+03	5.005322e+02	5.450500e+02
1	1.047777e+03	5.010458e+02	5.437770e+02
1	1.054065e+03	4.825823e+02	5.408820e+02
2	1.054293e+03	4.794197e+02	5.449958e+02
1	1.055596e+03	4.728359e+02	5.560401e+02
2	1.057180e+03	4.682904e+02	5.654308e+02
1	1.057864e+03	4.583979e+02	5.811757e+02
2	1.058709e+03	4.549018e+02	5.855916e+02
1	1.057862e+03	4.472814e+02	5.987345e+02
1	1.058645e+03	4.408543e+02	6.062554e+02
1	1.058528e+03	4.398645e+02	6.090278e+02
1	1.058665e+03	4.370045e+02	6.120230e+02
2	1.056983e+03	4.310844e+02	6.162701e+02
2	1.054299e+03	4.264351e+02	6.209782e+02
2	1.054006e+03	4.242806e+02	6.231772e+02
1	1.058657e+03	4.230895e+02	6.287776e+02
2	1.060518e+03	4.210648e+02	6.308849e+02
1	1.061744e+03	4.206568e+02	6.310493e+02
1	1.066581e+03	4.206374e+02	6.346084e+02
2	1.075075e+03	4.167673e+02	6.384270e+02
1	1.077161e+03	4.153809e+02	6.410733e+02
2	1.078426e+03	4.149164e+02	6.408989e+02
1	1.078855e+03	4.134407e+02	6.413816e+02
1	1.084922e+03	4.090698e+02	6.487478e+02
2	1.086171e+03	4.090175e+02	6.487714e+02
1	1.089319e+03	4.084760e+02	6.561252e+02
2	1.089469e+03	4.090511e+02	6.584742e+02
1	1.091559e+03	4.101946e+02	6.593768e+02
2	1.092212e+03	4.122732e+02	6.610310e+02
1	1.088107e+03	4.074792e+02	6.610293e+02
2	1.087713e+03	4.081936e+02	6.628041e+02
1	1.086980e+03	4.057035e+02	6.611772e+02
2	1.092344e+03	4.036728e+02	6.583758e+02
2	1.093854e+03	4.016011e+02	6.587356e+02
1	1.097025e+03	3.989160e+02	6.588438e+02
2	1.088917e+03	4.074042e+02	6.459531e+02
1	1.090851e+03	4.062832e+02	6.464439e+02
1	1.089316e+03	4.079624e+02	6.441363e+02
1	1.083538e+03	4.023961e+02	6.543106e+02
2	1.083829e+03	4.037956e+02	6.386833e+02
1	1.083244e+03	3.989623e+02	6.361757e+02
1	1.090010e+03	3.844465e+02	6.314149e+02
1	1.094123e+03	3.813376e+02	6.316375e+02
1	1.094272e+03	3.760105e+02	6.311452e+02
2	1.098718e+03	3.734975e+02	6.328986e+02
1	1.084251e+03	4.042326e+02	6.391480e+02
1	1.080557e+03	4.161365e+02	6.413890e+02
2	1.061866e+03	4.179975e+02	6.306047e+02
2	1.060092e+03	4.120296e+02	6.285057e+02
1	1.058636e+03	4.185076e+02	6.337355e+02
1	1.056889e+03	4.152648e+02	6.335429e+02
2	1.060125e+03	4.306146e+02	6.362098e+02
2	1.060605e+03	4.328077e+02	6.378506e+02
1	1.066118e+03	4.376847e+02	6.364319e+02
1	1.069346e+03	4.382328e+02	6.364226e+02
1	1.070633e+03	4.410182e+02	6.365281e+02
1	1.057502e+03	4.412220e+02	6.494302e+02
2	1.057645e+03	4.421461e+02	6.510399e+02
1	1.052739e+03	4.235254e+02	6.236129e+02
2	1.049366e+03	4.178022e+02	6.258897e+02
1	1.047835e+03	4.172856e+02	6.263146e+02
2	1.041808e+03	4.099208e+02	6.306492e+02
2	1.039380e+03	4.082017e+02	6.331188e+02
1	1.029337e+03	4.096818e+02	6.337416e+02
2	1.023135e+03	4.093346e+02	6.356041e+02
1	1.005110e+03	4.155204e+02	6.342239e+02
2	1.003577e+03	4.156216e+02	6.337750e+02
2	1.002021e+03	4.149141e+02	6.308253e+02
1	1.001560e+03	4.149217e+02	6.292345e+02
1	1.001887e+03	4.117630e+02	6.263285e+02
2	1.003519e+03	4.107136e+02	6.229944e+02
1	1.002310e+03	4.097514e+02	6.232252e+02
2	1.003481e+03	4.074372e+02	6.206789e+02
1	1.004428e+03	4.039713e+02	6.187837e+02
1	9.972183e+02	4.195662e+02	6.256503e+02
2	1.000663e+03	4.178142e+02	6.354903e+02
2	9.972404e+02	4.178735e+02	6.359445e+02
1	9.925858e+02	4.205505e+02	6.391110e+02
2	9.924731e+02	4.200628e+02	6.404570e+02
1	9.879253e+02	4.214387e+02	6.413471e+02
1	9.844415e+02	4.232372e+02	6.439606e+02
2	9.784246e+02	4.299258e+02	6.486221e+02
2	9.742863e+02	4.293123e+02	6.532364e+02
2	9.716939e+02	4.293601e+02	6.530420e+02
1	9.698552e+02	4.286128e+02	6.535052e+02
1	9.677116e+02	4.290993e+02	6.521367e+02
1	9.584639e+02	4.238386e+02	6.517366e+02
1	9.753693e+02	4.287385e+02	6.590784e+02
1	9.747289e+02	4.293238e+02	6.611436e+02
1	9.731726e+02	4.281789e+02	6.645605e+02
1	9.768140e+02	4.306893e+02	6.641509e+02
2	9.775739e+02	4.384171e+02	6.480346e+02
1	9.775675e+02	4.384424e+02	6.470868e+02
1	9.752962e+02	4.404065e+02	6.468095e+02
2	9.740429e+02	4.414525e+02	6.461115e+02
1	9.713640e+02	4.435410e+02	6.466685e+02
1	9.789439e+02	4.399075e+02	6.488876e+02
2	9.757131e+02	4.213863e+02	6.329600e+02
2	9.668689e+02	4.284466e+02	6.310287e+02
1	9.649674e+02	4.346413e+02	6.312911e+02
2	9.950070e+02	4.204656e+02	6.454875e+02
1	9.943761e+02	4.193923e+02	6.468570e+02
2	9.937393e+02	4.191571e+02	6.483865e+02
1	9.964107e+02	4.221519e+02	6.462112e+02
2	1.001825e+03	4.201961e+02	6.359330e+02
2	1.023114e+03	4.067975e+02	6.380138e+02
1	1.021784e+03	4.071884e+02	6.389216e+02
2	1.020186e+03	4.039396e+02	6.409458e+02
1	1.020408e+03	4.030112e+02	6.421573e+02
1	1.016986e+03	4.025433e+02	6.414305e+02
1	1.018633e+03	4.101280e+02	6.416893e+02
1	1.026196e+03	4.039439e+02	6.386043e+02
2	1.039811e+03	4.036948e+02	6.381326e+02
2	1.038384e+03	3.941737e+02	6.452278e+02
2	1.041672e+03	3.799097e+02	6.584076e+02
1	1.043358e+03	3.754879e+02	6.595218e+02
2	1.043450e+03	3.757931e+02	6.604552e+02
2	1.044833e+03	3.725488e+02	6.609117e+02
2	1.046662e+03	3.700494e+02	6.604086e+02
1	1.050756e+03	3.673052e+02	6.594465e+02
1	1.060252e+03	3.612153e+02	6.586859e+02
1	1.066681e+03	3.568012e+02	6.592373e+02
2	1.067767e+03	3.553363e+02	6.588822e+02
1	1.072573e+03	3.493788e+02	6.614024e+02
2	1.074007e+03	3.489135e+02	6.613738e+02
1	1.073381e+03	3.470956e+02	6.619328e+02
2	1.073697e+03	3.466990e+02	6.637327e+02
1	1.074794e+03	3.434383e+02	6.642262e+02
1	1.075064e+03	3.492873e+02	6.613472e+02
2	1.077597e+03	3.483410e+02	6.609127e+02
1	1.083834e+03	3.433151e+02	6.584811e+02
2	1.084363e+03	3.427704e+02	6.587373e+02
1	1.084955e+03	3.407739e+02	6.583411e+02
2	1.085212e+03	3.350762e+02	6.555550e+02
2	1.087503e+03	3.341151e+02	6.532080e+02
1	1.091901e+03	3.256681e+02	6.519170e+02
2	1.092423e+03	3.346947e+02	6.481873e+02
1	1.092508e+03	3.348060e+02	6.458058e+02
2	1.083406e+03	3.329557e+02	6.556234e+02
1	1.081661e+03	3.300053e+02	6.539945e+02
2	1.089718e+03	3.395043e+02	6.588578e+02
1	1.089532e+03	3.397688e+02	6.562787e+02
1	1.089653e+03	3.380053e+02	6.543265e+02
1	1.094160e+03	3.395232e+02	6.615564e+02
1	1.086313e+03	3.432988e+02	6.590305e+02
1	1.078649e+03	3.498373e+02	6.607911e+02
2	1.078860e+03	3.513731e+02	6.605090e+02
2	1.078832e+03	3.553101e+02	6.635096e+02
1	1.071043e+03	3.433348e+02	6.640770e+02
1	1.072513e+03	3.405803e+02	6.640482e+02
1	1.066583e+03	3.421209e+02	6.666765e+02
2	1.064717e+03	3.432882e+02	6.663542e+02
1	1.069441e+03	3.639515e+02	6.564401e+02
2	1.054117e+03	3.588741e+02	6.480758e+02
1	1.054243e+03	3.586566e+02	6.470431e+02
2	1.044739e+03	3.674907e+02	6.605265e+02
2	1.043215e+03	3.643495e+02	6.607416e+02
1	1.041302e+03	3.686998e+02	6.671036e+02
2	1.038998e+03	3.694285e+02	6.687395e+02
2	1.038566e+03	3.675155e+02	6.714747e+02
1	1.040213e+03	3.663869e+02	6.766146e+02
2	1.035681e+03	3.654802e+02	6.733212e+02
1	1.036106e+03	3.625374e+02	6.738618e+02
1	1.037135e+03	3.699243e+02	6.690759e+02
2	1.042802e+03	3.755781e+02	6.655140e+02
2	1.042141e+03	3.775523e+02	6.664372e+02
1	1.039976e+03	3.757024e+02	6.746765e+02
1	1.041912e+03	3.796890e+02	6.660383e+02
1	1.040205e+03	3.804189e+02	6.592772e+02
2	1.040160e+03	3.806027e+02	6.609992e+02
1	1.044752e+03	3.780607e+02	6.692025e+02
1	1.038651e+03	3.814210e+02	6.615561e+02
2	1.038677e+03	3.813961e+02	6.633917e+02
1	1.035870e+03	3.832338e+02	6.632955e+02
1	1.038670e+03	3.813845e+02	6.716849e+02
2	1.035778e+03	3.834846e+02	6.602943e+02
1	1.034174e+03	3.853886e+02	6.594638e+02
2	1.035932e+03	3.933123e+02	6.459591e+02
1	1.035548e+03	3.937389e+02	6.443308e+02
1	1.031952e+03	3.935367e+02	6.437982e+02
1	1.034526e+03	3.926388e+02	6.465833e+02
1	1.041627e+03	4.097406e+02	6.295182e+02
2	1.041895e+03	4.063388e+02	6.282198e+02
1	1.047123e+03	4.000632e+02	6.310925e+02
1	1.039820e+03	4.023970e+02	6.235311e+02
2	1.038533e+03	4.022220e+02	6.231457e+02
1	1.038689e+03	4.021575e+02	6.218969e+02
1	1.034848e+03	4.061130e+02	6.162919e+02
1	1.035658e+03	4.096991e+02	6.135986e+02
1	1.032443e+03	4.065243e+02	6.163160e+02
1	1.041821e+03	3.920746e+02	6.112547e+02
1	1.046283e+03	4.179106e+02	6.230322e+02
2	1.051159e+03	4.247318e+02	6.232541e+02
1	1.049061e+03	4.263440e+02	6.211855e+02
1	1.050919e+03	4.262831e+02	6.191437e+02
2	1.058427e+03	4.286577e+02	6.150094e+02
1	1.058695e+03	4.288700e+02	6.139716e+02
1	1.067931e+03	4.372244e+02	6.213870e+02
2	1.076937e+03	4.372624e+02	6.329522e+02
1	1.077261e+03	4.385966e+02	6.332863e+02
2	1.078620e+03	4.400226e+02	6.332561e+02
2	1.082730e+03	4.464680e+02	6.280747e+02
2	1.084606e+03	4.472822e+02	6.260504e+02
1	1.099896e+03	4.573973e+02	6.243555e+02
2	1.112005e+03	4.668996e+02	6.127807e+02
2	1.123178e+03	4.621577e+02	6.081111e+02
1	1.127303e+03	4.575272e+02	6.083759e+02
2	1.132238e+03	4.553688e+02	6.107768e+02
2	1.145331e+03	4.500242e+02	6.053840e+02
1	1.152104e+03	4.507831e+02	6.111387e+02
2	1.133911e+03	4.559506e+02	6.136779e+02
2	1.112105e+03	4.731015e+02	6.104106e+02
1	1.111169e+03	4.753642e+02	6.112512e+02
2	1.110832e+03	4.759482e+02	6.108840e+02
1	1.114021e+03	4.756940e+02	6.133339e+02
1	1.084578e+03	4.470760e+02	6.237888e+02
1	1.086197e+03	4.474375e+02	6.211993e+02
1	1.081866e+03	4.471546e+02	6.288506e+02
1	1.080537e+03	4.414390e+02	6.362380e+02
2	1.080494e+03	4.407500e+02	6.380512e+02
1	1.079025e+03	4.420408e+02	6.386495e+02
2	1.080055e+03	4.439966e+02	6.412332e+02
2	1.080108e+03	4.481034e+02	6.434569e+02
1	1.079968e+03	4.496632e+02	6.438801e+02
2	1.069129e+03	4.487303e+02	6.485291e+02
1	1.074242e+03	4.451303e+02	6.543426e+02
2	1.077339e+03	4.439039e+02	6.560373e+02
1	1.067998e+03	4.497857e+02	6.497667e+02
1	1.079431e+03	4.327951e+02	6.364046e+02
1	1.082080e+03	4.255516e+02	6.446201e+02
1	1.083085e+03	4.243635e+02	6.464665e+02
