%	I.id	Rstop.x	Rstop.y	Rstop.z
1	1.834194e+02	-7.501859e+01	3.693952e+02
1	1.835433e+02	-7.352973e+01	3.724755e+02
2	1.989588e+02	-7.806284e+01	3.533950e+02
1	1.992707e+02	-7.843568e+01	3.576051e+02
2	1.963254e+02	-6.491383e+01	3.672008e+02
1	2.002987e+02	-7.429489e+01	3.678168e+02
2	1.963061e+02	-7.462511e+01	3.691920e+02
1	1.955726e+02	-7.623761e+01	3.704736e+02
2	2.078635e+02	-3.309954e+01	3.469023e+02
1	2.094377e+02	-3.227612e+01	3.491655e+02
1	2.043718e+02	-3.826442e+01	3.470650e+02
2	2.160610e+02	-4.237375e+01	3.493022e+02
2	2.131840e+02	-4.538957e+01	3.495197e+02
1	2.087162e+02	-4.780679e+01	3.451457e+02
2	2.177416e+02	-3.703977e+01	3.524828e+02
1	2.061613e+02	-3.492586e+01	3.569625e+02
2	2.319420e+02	-3.845977e+01	3.368637e+02
2	2.282176e+02	-3.435113e+01	3.314836e+02
1	2.237427e+02	-3.447274e+01	3.348271e+02
1	2.285512e+02	-3.602984e+01	3.415334e+02
2	2.325274e+02	-4.164938e+01	3.411230e+02
2	2.378768e+02	-3.012312e+01	3.409210e+02
1	2.303487e+02	-3.895932e+01	3.479966e+02
1	2.251871e+02	-2.889966e+01	3.400006e+02
1	2.308768e+02	-3.985741e+01	3.469290e+02
1	2.197916e+02	-3.392873e+01	3.572140e+02
1	2.274901e+02	-2.345054e+01	3.620668e+02
2	2.298282e+02	-3.012675e+01	3.528018e+02
2	2.100192e+02	-1.921664e+01	3.442088e+02
1	1.963422e+02	-2.680350e+01	3.443124e+02
1	2.053600e+02	-2.138954e+01	3.389072e+02
2	2.140891e+02	-1.439849e+01	3.454217e+02
1	2.417764e+02	-1.844750e+01	3.425612e+02
1	2.452212e+02	-1.125597e+01	3.373338e+02
2	2.325794e+02	-1.287769e+01	3.266170e+02
2	2.179170e+02	-1.301407e+01	3.446092e+02
2	2.184121e+02	-1.618918e+01	3.593833e+02
1	2.180904e+02	-1.765999e+01	3.614880e+02
2	2.136261e+02	-3.779348e+01	3.550118e+02
1	2.242508e+02	-3.677021e+01	3.698387e+02
2	2.307963e+02	-4.086082e+01	3.653566e+02
1	2.276872e+02	-4.408181e+01	3.717144e+02
1	2.099890e+02	-4.182558e+01	3.663194e+02
1	2.102545e+02	-3.956945e+01	3.670188e+02
2	2.147828e+02	-2.803782e+01	3.613918e+02
2	2.157162e+02	-2.918522e+01	3.671801e+02
2	2.102850e+02	-1.177960e+01	3.671075e+02
2	2.030067e+02	-1.518077e+01	3.742650e+02
1	2.073537e+02	-8.065068e+00	3.741593e+02
1	2.167156e+02	5.888791e+00	3.768290e+02
2	2.157568e+02	1.078376e+01	3.849537e+02
2	2.241888e+02	1.114625e+01	3.871743e+02
2	2.286727e+02	1.277277e+01	3.924034e+02
1	2.336712e+02	-2.904575e+00	3.863071e+02
2	2.275230e+02	2.131721e+01	3.844913e+02
1	2.256665e+02	2.054447e+01	3.865714e+02
2	2.147726e+02	5.313328e+00	3.774604e+02
1	2.174390e+02	3.616005e+00	3.805451e+02
1	2.194481e+02	2.319798e+01	3.782311e+02
2	1.169044e+02	-3.981669e+01	4.819716e+02
2	1.208201e+02	-3.485782e+01	4.849660e+02
2	1.206121e+02	-3.239699e+01	4.913581e+02
1	1.260129e+02	-3.721590e+01	4.853088e+02
2	1.154187e+02	-3.355006e+01	4.645749e+02
1	1.179849e+02	-3.819355e+01	4.651316e+02
2	1.252750e+02	-1.715554e+01	4.681305e+02
2	1.241780e+02	-2.011489e+01	4.634402e+02
1	1.266912e+02	-3.084089e+01	4.749478e+02
1	1.224175e+02	-4.830336e+01	4.674418e+02
1	1.271821e+02	-4.100392e+01	4.694544e+02
1	1.218132e+02	-3.567718e+01	4.594133e+02
1	1.290295e+02	-3.146731e+01	4.591877e+02
2	1.271382e+02	-4.335910e+01	4.471358e+02
2	1.288907e+02	-5.273906e+01	4.422154e+02
1	1.268987e+02	-4.552604e+01	4.491316e+02
1	1.244766e+02	-3.823031e+01	4.447591e+02
1	1.235343e+02	-3.243830e+01	4.458900e+02
1	1.277762e+02	-3.283041e+01	4.545877e+02
1	1.361800e+02	-4.126557e+01	4.457720e+02
2	1.307748e+02	-1.351775e+01	4.600949e+02
1	1.306787e+02	-2.372453e+01	4.553260e+02
2	1.414857e+02	-2.140626e+01	4.500949e+02
1	1.477652e+02	-2.341378e+01	4.618461e+02
2	1.426255e+02	-1.547939e+01	4.621778e+02
1	1.506131e+02	-2.141522e+01	4.594091e+02
1	1.427204e+02	-2.882313e+01	4.499804e+02
1	1.469236e+02	-2.167777e+01	4.551320e+02
1	1.272397e+02	-3.664447e+01	4.491967e+02
1	1.246569e+02	-3.269204e+01	4.472129e+02
1	1.367264e+02	-3.636949e+01	4.526143e+02
1	1.391892e+02	-5.406838e+01	4.453725e+02
1	1.384875e+02	-6.359970e+01	4.523602e+02
2	1.443597e+02	-6.196179e+01	4.453057e+02
1	1.428215e+02	-6.381761e+01	4.446164e+02
1	1.348789e+02	-5.906400e+01	4.443824e+02
2	1.355497e+02	-4.811997e+01	4.432974e+02
1	1.291865e+02	-4.820185e+01	4.429976e+02
2	1.454912e+02	-4.454060e+01	4.454650e+02
1	1.464425e+02	-4.460744e+01	4.448016e+02
1	1.426159e+02	-2.878639e+01	4.498726e+02
2	1.397392e+02	-5.806183e+01	4.422367e+02
2	1.346296e+02	-5.702073e+01	4.383151e+02
1	1.377005e+02	-5.759565e+01	4.343525e+02
2	1.371299e+02	-6.886328e+01	4.460288e+02
2	1.406888e+02	-6.722919e+01	4.475305e+02
1	1.399829e+02	-7.065167e+01	4.504093e+02
1	1.412255e+02	-6.094774e+01	4.460994e+02
1	1.531892e+02	-7.385304e+01	4.427772e+02
1	1.536499e+02	-7.397053e+01	4.396660e+02
1	1.455689e+02	-6.630842e+01	4.402744e+02
1	1.441414e+02	-6.612826e+01	4.447874e+02
2	1.484663e+02	-6.650321e+01	4.533454e+02
1	1.514761e+02	-5.189258e+01	4.438409e+02
1	1.435709e+02	-4.513557e+01	4.431688e+02
2	1.525398e+02	-4.521827e+01	4.495974e+02
2	1.547821e+02	-4.570386e+01	4.554066e+02
1	1.590675e+02	-3.710809e+01	4.531435e+02
2	1.634599e+02	-3.473641e+01	4.365605e+02
2	1.799091e+02	-3.650143e+01	4.599456e+02
1	1.757369e+02	-4.116564e+01	4.604371e+02
1	1.821052e+02	-3.522495e+01	4.498749e+02
1	1.899498e+02	-3.825647e+01	4.497840e+02
1	1.818064e+02	-3.504811e+01	4.580013e+02
2	1.697651e+02	-2.751979e+01	4.572597e+02
1	1.675635e+02	-2.668944e+01	4.575885e+02
1	1.668989e+02	-2.957350e+01	4.532500e+02
1	1.706379e+02	-2.467244e+01	4.430122e+02
2	2.121104e+02	-4.618843e+01	4.372885e+02
2	2.150694e+02	-4.877303e+01	4.320167e+02
2	2.141384e+02	-5.418471e+01	4.265495e+02
1	2.087273e+02	-4.720467e+01	4.402911e+02
2	2.178408e+02	-4.161929e+01	4.475750e+02
1	2.151506e+02	-4.001426e+01	4.480195e+02
1	2.157727e+02	-4.366756e+01	4.432471e+02
1	2.070567e+02	-3.556346e+01	4.379778e+02
2	1.978934e+02	-3.866966e+01	4.522814e+02
1	1.924017e+02	-3.521952e+01	4.506033e+02
1	2.052577e+02	-3.021351e+01	4.474996e+02
1	2.094957e+02	-2.678041e+01	4.492462e+02
1	2.123877e+02	-3.018526e+01	4.473442e+02
1	2.144443e+02	-3.188315e+01	4.435643e+02
2	2.146097e+02	-2.068087e+01	4.347565e+02
1	2.127127e+02	-2.646542e+01	4.301947e+02
1	2.165853e+02	-2.577978e+01	4.292993e+02
1	2.130032e+02	-3.166569e+01	4.374791e+02
1	1.962952e+02	-2.871806e+01	4.320652e+02
2	1.991051e+02	-3.355137e+01	4.294840e+02
1	1.869449e+02	-2.875452e+01	4.371578e+02
1	1.846344e+02	-3.148020e+01	4.345004e+02
1	1.904836e+02	-3.508874e+01	4.375757e+02
2	1.936191e+02	-3.949181e+01	4.409071e+02
1	1.897619e+02	-4.119385e+01	4.356642e+02
1	1.920867e+02	-2.607788e+01	4.221619e+02
1	1.838697e+02	-2.295189e+01	4.350742e+02
1	1.804539e+02	-3.258401e+01	4.386942e+02
2	1.748699e+02	-2.914234e+01	4.328740e+02
1	1.913334e+02	-2.383450e+01	4.326319e+02
1	1.873022e+02	-2.515051e+01	4.349658e+02
2	2.009137e+02	-2.077512e+01	4.357309e+02
1	2.027942e+02	-2.223242e+01	4.376008e+02
1	1.950810e+02	-1.811964e+01	4.277504e+02
2	2.076599e+02	-1.339221e+01	4.337772e+02
2	2.045106e+02	-8.206323e+00	4.346634e+02
2	2.088790e+02	-3.531110e+00	4.371696e+02
1	2.122972e+02	-5.223912e+00	4.398679e+02
2	1.976899e+02	-1.144037e+01	4.369782e+02
2	1.978765e+02	-8.100958e+00	4.397581e+02
1	1.895627e+02	-7.720404e+00	4.374452e+02
2	1.884150e+02	-2.324571e+01	4.412709e+02
1	1.858844e+02	-2.995980e+00	4.319347e+02
2	1.297856e+02	-5.464463e+00	4.262490e+02
2	1.242994e+02	-7.455638e+00	4.293018e+02
1	1.224920e+02	-4.506761e+00	4.327078e+02
2	1.287401e+02	-1.112009e+01	4.348134e+02
1	1.222685e+02	-1.269774e+01	4.323617e+02
1	1.305582e+02	-9.989901e+00	4.346964e+02
1	1.375935e+02	-1.596432e+01	4.182017e+02
1	1.658746e+02	-1.774103e+01	4.319626e+02
2	1.600773e+02	-1.698527e+01	4.329948e+02
1	1.586563e+02	-1.933038e+01	4.347145e+02
1	1.706501e+02	-6.011242e+00	4.271130e+02
1	1.941710e+02	1.796592e+01	4.286634e+02
1	1.932966e+02	1.937613e+01	4.305440e+02
1	1.982283e+02	1.438382e+01	4.229411e+02
2	2.002056e+02	1.883310e+01	4.319771e+02
1	1.998432e+02	1.597911e+01	4.323584e+02
2	2.132008e+02	1.221653e+01	4.234114e+02
1	2.109513e+02	1.014389e+01	4.248867e+02
2	2.114774e+02	1.796103e+01	4.275629e+02
1	2.141463e+02	1.056476e+01	4.261616e+02
1	2.099331e+02	1.714519e+01	4.220937e+02
2	2.131710e+02	2.061544e+01	4.130216e+02
2	2.032112e+02	2.077585e+01	4.196193e+02
2	2.001596e+02	2.654597e+01	4.210493e+02
1	2.103102e+02	2.990282e+01	4.222539e+02
1	1.939983e+02	2.501917e+01	4.223368e+02
1	2.008719e+02	2.019274e+01	4.248138e+02
1	1.995365e+02	1.831066e+01	4.198397e+02
1	2.014246e+02	7.682738e+00	4.153061e+02
1	2.137556e+02	9.367077e+00	4.378062e+02
2	2.148580e+02	1.135606e+01	4.242366e+02
1	2.044751e+02	1.701084e+01	4.226118e+02
1	2.054648e+02	1.735959e+01	4.156695e+02
1	2.127658e+02	3.605253e+01	4.151773e+02
1	2.079556e+02	1.827831e+01	3.979566e+02
2	1.987268e+02	1.907865e+01	3.907175e+02
1	2.001476e+02	2.131504e+01	3.934892e+02
1	1.900594e+02	1.902585e+01	3.938540e+02
1	1.870892e+02	1.503897e+01	3.877895e+02
2	2.013085e+02	2.756974e+01	3.905572e+02
2	1.975448e+02	2.748091e+01	3.796089e+02
2	2.055540e+02	3.554077e+01	3.766512e+02
1	2.018779e+02	2.414795e+01	3.776860e+02
1	2.087909e+02	2.909696e+01	3.913034e+02
1	2.110687e+02	4.419612e+01	3.698065e+02
1	2.118662e+02	4.544139e+01	3.714801e+02
1	2.170246e+02	5.052192e+01	3.693867e+02
2	2.625175e+02	2.545869e+01	4.072365e+02
1	2.623280e+02	2.060511e+01	4.052373e+02
1	2.668111e+02	1.955985e+01	4.017431e+02
2	2.626653e+02	2.314616e+01	3.998074e+02
2	2.674551e+02	1.652336e+01	3.961803e+02
1	2.610335e+02	3.226777e+01	4.024087e+02
1	2.658668e+02	3.471327e+01	4.025839e+02
2	2.748738e+02	3.671325e+01	3.965418e+02
1	2.670336e+02	4.228186e+01	3.924823e+02
1	2.701102e+02	3.361468e+01	3.743698e+02
1	2.839473e+02	3.220587e+01	3.792577e+02
1	2.874653e+02	3.636434e+01	3.773989e+02
2	2.937211e+02	2.561663e+01	3.772562e+02
2	2.947155e+02	2.204826e+01	3.825554e+02
2	2.879770e+02	2.133956e+01	3.724942e+02
1	2.974121e+02	4.234690e+01	3.798376e+02
1	2.973469e+02	2.616653e+01	3.721696e+02
2	2.810778e+02	2.968329e+01	3.688174e+02
1	2.782925e+02	2.953375e+01	3.670440e+02
1	2.698504e+02	4.254357e+01	3.821380e+02
2	2.608464e+02	3.536610e+01	3.818865e+02
2	2.520556e+02	4.770345e+01	3.820915e+02
1	2.473125e+02	5.015889e+01	3.837483e+02
2	2.542430e+02	6.260356e+01	3.812643e+02
2	2.499189e+02	6.355403e+01	3.919659e+02
2	2.496763e+02	7.365373e+01	3.739982e+02
1	2.479884e+02	6.988734e+01	3.704238e+02
1	2.553974e+02	6.943441e+01	3.791552e+02
2	2.528199e+02	5.393910e+01	3.715901e+02
1	2.484437e+02	5.321654e+01	3.688736e+02
1	2.398633e+02	5.462433e+01	3.757285e+02
1	2.400617e+02	5.642739e+01	3.734020e+02
1	2.748795e+02	5.396110e+01	4.225145e+02
1	2.684796e+02	3.546401e+01	4.254507e+02
2	2.731472e+02	4.015787e+01	4.201613e+02
2	2.721453e+02	5.561032e+01	4.393289e+02
2	2.737753e+02	4.657687e+01	4.399303e+02
2	2.632279e+02	5.235096e+01	4.346540e+02
2	2.769981e+02	5.618205e+01	4.347413e+02
1	2.753326e+02	4.948158e+01	4.433559e+02
1	2.747219e+02	4.839233e+01	4.324397e+02
2	2.642454e+02	5.516917e+01	4.172861e+02
1	2.621207e+02	5.837367e+01	4.129091e+02
1	2.195905e+02	3.495973e+01	4.146551e+02
1	2.367965e+02	3.550685e+01	4.100487e+02
1	2.353561e+02	5.387379e+01	3.993906e+02
1	2.277061e+02	5.079762e+01	3.943463e+02
2	2.267670e+02	5.372567e+01	3.854192e+02
2	2.381126e+02	5.389516e+01	3.815697e+02
2	2.348471e+02	5.550281e+01	3.720402e+02
1	2.334262e+02	5.155288e+01	3.619306e+02
1	2.367493e+02	4.798935e+01	3.628252e+02
1	2.291109e+02	4.521171e+01	3.696414e+02
1	2.225492e+02	5.880709e+01	3.792805e+02
1	2.264599e+02	6.502450e+01	3.905772e+02
1	2.288508e+02	6.783228e+01	3.924531e+02
2	2.140963e+02	5.089922e+01	3.798180e+02
1	2.106537e+02	5.287015e+01	3.841479e+02
1	2.066278e+02	4.863093e+01	3.826917e+02
2	2.148062e+02	5.423580e+01	3.885952e+02
1	2.135400e+02	5.605843e+01	3.627045e+02
1	2.154958e+02	5.768923e+01	3.647854e+02
2	2.181105e+02	1.135316e+02	3.454080e+02
1	2.137338e+02	1.096392e+02	3.399737e+02
1	2.321741e+02	1.105142e+02	3.442748e+02
1	2.313805e+02	1.133107e+02	3.432849e+02
2	2.292091e+02	1.069489e+02	3.493699e+02
2	1.997747e+02	9.936104e+01	3.374333e+02
1	2.004708e+02	9.811245e+01	3.416031e+02
1	2.075045e+02	1.010969e+02	3.363300e+02
2	2.055349e+02	1.041557e+02	3.444818e+02
1	2.049600e+02	1.047242e+02	3.484428e+02
1	2.081148e+02	1.022582e+02	3.480880e+02
1	2.090009e+02	1.019040e+02	3.514759e+02
1	2.152009e+02	9.181834e+01	3.441090e+02
1	2.212086e+02	9.033172e+01	3.444571e+02
1	2.124622e+02	1.025525e+02	3.365753e+02
2	2.108494e+02	9.749616e+01	3.265995e+02
1	2.078512e+02	9.354735e+01	3.294477e+02
1	2.069589e+02	9.996897e+01	3.549890e+02
1	2.034202e+02	9.626005e+01	3.577974e+02
2	1.970793e+02	1.039498e+02	3.498359e+02
1	1.946044e+02	1.086904e+02	3.546766e+02
2	1.995764e+02	9.075518e+01	3.598392e+02
1	1.986882e+02	9.370215e+01	3.640805e+02
1	1.959622e+02	9.129769e+01	3.624019e+02
1	2.071205e+02	8.583328e+01	3.431987e+02
2	2.061274e+02	8.661749e+01	3.565343e+02
1	1.978063e+02	8.723145e+01	3.640410e+02
1	2.047283e+02	8.848221e+01	3.674209e+02
1	2.096679e+02	9.029239e+01	3.730606e+02
2	2.013284e+02	7.777048e+01	3.541378e+02
2	2.160941e+02	7.611083e+01	3.501002e+02
2	2.129366e+02	7.753734e+01	3.572883e+02
1	2.154055e+02	8.036873e+01	3.542181e+02
1	2.024629e+02	6.655083e+01	3.483291e+02
1	2.079353e+02	6.897742e+01	3.440067e+02
2	2.033592e+02	7.949138e+01	3.448125e+02
1	1.994935e+02	7.673560e+01	3.472956e+02
1	2.076097e+02	8.256411e+01	3.245545e+02
1	2.042844e+02	8.285210e+01	3.252031e+02
2	2.044627e+02	9.910801e+01	3.099724e+02
2	1.923619e+02	1.031349e+02	2.933938e+02
1	1.895537e+02	1.005997e+02	2.961680e+02
2	1.927168e+02	9.747995e+01	2.939341e+02
1	1.937458e+02	9.225778e+01	2.937232e+02
2	2.007949e+02	9.607270e+01	2.911343e+02
1	2.016057e+02	1.007602e+02	2.941029e+02
1	1.935031e+02	1.048941e+02	2.916616e+02
1	1.941756e+02	1.099935e+02	3.012197e+02
2	1.908236e+02	1.123303e+02	2.937510e+02
1	1.884535e+02	1.139501e+02	2.918035e+02
1	1.016887e+01	1.986117e+02	4.625800e+02
2	8.972071e+00	1.907642e+02	4.658990e+02
1	-4.649825e+00	1.921329e+02	4.703944e+02
1	-6.717147e+00	1.906367e+02	4.697208e+02
1	-5.885298e+00	1.985749e+02	4.673385e+02
1	-9.671679e+00	1.978328e+02	4.746826e+02
1	6.981742e+00	1.921031e+02	4.705903e+02
1	1.378975e+01	1.871377e+02	4.718117e+02
1	-1.707963e-01	1.971392e+02	4.581069e+02
1	-3.080771e+00	1.937630e+02	4.562127e+02
1	-9.498766e+00	1.989719e+02	4.604083e+02
1	-1.322559e+01	2.051679e+02	4.607455e+02
2	-3.120993e+00	1.970235e+02	4.750055e+02
2	-1.056506e+00	2.097703e+02	4.648206e+02
1	1.361558e+00	2.188312e+02	4.629514e+02
1	8.891920e-01	2.151884e+02	4.568542e+02
1	1.054764e+01	2.042817e+02	4.631702e+02
2	2.460002e+01	1.799075e+02	4.190897e+02
2	2.210714e+01	1.787513e+02	4.147348e+02
1	2.033160e+01	1.737284e+02	4.168766e+02
1	1.393092e+01	1.784732e+02	4.296136e+02
2	1.242729e+01	1.770871e+02	4.345247e+02
1	1.069109e+01	1.718633e+02	4.284021e+02
1	1.593787e+01	1.956249e+02	4.178201e+02
2	1.731860e+01	2.111995e+02	4.211325e+02
1	1.371133e+01	2.099496e+02	4.175640e+02
1	1.291044e+01	2.120108e+02	4.159066e+02
1	9.178534e+00	2.052529e+02	4.199587e+02
2	9.290429e+00	2.004758e+02	4.216259e+02
1	1.425255e+01	2.004336e+02	4.264083e+02
2	1.892332e+01	2.042944e+02	4.167450e+02
2	1.743028e+01	2.078105e+02	4.142106e+02
1	2.212785e+01	2.056984e+02	4.225369e+02
1	4.618537e+01	2.122379e+02	4.183793e+02
1	4.513811e+01	2.163283e+02	4.188246e+02
1	1.183578e+02	3.416142e+02	4.410923e+02
2	1.136385e+02	3.434356e+02	4.438875e+02
1	1.109687e+02	3.386133e+02	4.428233e+02
2	1.223538e+02	3.553625e+02	4.451300e+02
1	1.189341e+02	3.540147e+02	4.449437e+02
2	1.334368e+02	3.416204e+02	4.419150e+02
1	1.209625e+02	3.468499e+02	4.629409e+02
2	1.490078e+02	3.513070e+02	4.657633e+02
2	1.535144e+02	3.440554e+02	4.596226e+02
1	1.439814e+02	3.456106e+02	4.593370e+02
2	1.434312e+02	3.479316e+02	4.703135e+02
1	1.409025e+02	3.365742e+02	4.655896e+02
1	1.365983e+02	3.328812e+02	4.611747e+02
2	1.381458e+02	3.428691e+02	4.868059e+02
1	1.333729e+02	3.437714e+02	4.847496e+02
1	1.330593e+02	3.334278e+02	4.924462e+02
2	1.260005e+02	3.425407e+02	4.874081e+02
1	1.186864e+02	3.455742e+02	5.001852e+02
1	1.087810e+02	3.492208e+02	4.970215e+02
2	1.043721e+02	3.473052e+02	5.048780e+02
1	1.170767e+02	3.466478e+02	4.947856e+02
1	1.206539e+02	3.466258e+02	4.899867e+02
1	1.196817e+02	3.507211e+02	4.928920e+02
2	1.173634e+02	3.234389e+02	4.869962e+02
2	1.155000e+02	3.172163e+02	4.878414e+02
2	1.215230e+02	3.099393e+02	4.924962e+02
1	1.230144e+02	3.082848e+02	4.904618e+02
2	9.832006e+01	2.862349e+02	4.856532e+02
1	1.033802e+02	2.908325e+02	4.846855e+02
2	1.040506e+02	2.804107e+02	4.831128e+02
2	1.085836e+02	2.801832e+02	4.876145e+02
1	1.108940e+02	2.796628e+02	4.872911e+02
1	1.018798e+02	2.828239e+02	4.863215e+02
1	1.041025e+02	2.881126e+02	4.845800e+02
1	1.131180e+02	2.880435e+02	4.704722e+02
1	1.280759e+02	2.533274e+02	4.681058e+02
1	1.309726e+02	2.475777e+02	4.726970e+02
1	1.327942e+02	2.454859e+02	4.736443e+02
1	1.332247e+02	2.417734e+02	4.752277e+02
2	1.385515e+02	2.241577e+02	4.650420e+02
2	1.441918e+02	2.214053e+02	4.626836e+02
2	1.335603e+02	2.233545e+02	4.622978e+02
1	1.395131e+02	2.285387e+02	4.568841e+02
2	1.414437e+02	2.330706e+02	4.525581e+02
2	1.475201e+02	2.341430e+02	4.496965e+02
2	1.528318e+02	2.351944e+02	4.468243e+02
2	1.506522e+02	2.391781e+02	4.452075e+02
2	1.381998e+02	2.188924e+02	4.239905e+02
1	1.231371e+02	2.094411e+02	4.026521e+02
2	1.390476e+02	2.018859e+02	3.986177e+02
1	1.381874e+02	2.045730e+02	4.050249e+02
1	1.424392e+02	1.945198e+02	3.876872e+02
2	1.468938e+02	1.969211e+02	3.924224e+02
1	1.516229e+02	1.969854e+02	3.919656e+02
1	1.828764e+02	1.375225e+02	3.055306e+02
1	1.887829e+02	1.362152e+02	3.068599e+02
1	1.912524e+02	1.327200e+02	3.052449e+02
2	1.749678e+02	1.306306e+02	3.007224e+02
1	1.776277e+02	1.325868e+02	2.978164e+02
2	1.751962e+02	1.191280e+02	3.168898e+02
1	1.732572e+02	1.235755e+02	3.148928e+02
1	1.696369e+02	1.238819e+02	3.149233e+02
1	1.691643e+02	1.246763e+02	3.027120e+02
1	1.751125e+02	1.293215e+02	3.066537e+02
1	2.087876e+02	1.027774e+02	2.916520e+02
1	2.054403e+02	1.030182e+02	2.869765e+02
1	2.027742e+02	9.611745e+01	2.983297e+02
2	1.918694e+02	1.086727e+02	3.090586e+02
2	1.846858e+02	1.095090e+02	3.127343e+02
1	1.860198e+02	1.154988e+02	3.022337e+02
2	1.920899e+02	1.179789e+02	2.915144e+02
2	2.036120e+02	1.152698e+02	2.901921e+02
2	1.902520e+02	1.226490e+02	2.843060e+02
2	1.733165e+02	1.339070e+02	2.846066e+02
2	1.693538e+02	1.319646e+02	2.898232e+02
1	1.747320e+02	1.297928e+02	2.812360e+02
2	1.729617e+02	1.254281e+02	2.823406e+02
2	1.870126e+02	1.280117e+02	2.894892e+02
1	1.893603e+02	1.296582e+02	2.898997e+02
1	1.774560e+02	1.417943e+02	2.653401e+02
1	1.750069e+02	1.439419e+02	2.587864e+02
2	1.710791e+02	1.481641e+02	2.543973e+02
1	1.821404e+02	1.377905e+02	2.701449e+02
2	1.805551e+02	1.399279e+02	2.753577e+02
2	2.025570e+02	1.430857e+02	2.710557e+02
2	2.028477e+02	1.349679e+02	2.664177e+02
2	1.967067e+02	1.456997e+02	2.664646e+02
2	1.929306e+02	1.497079e+02	2.641184e+02
1	1.855935e+02	1.471404e+02	2.672367e+02
1	1.941092e+02	1.505310e+02	2.610454e+02
1	1.975677e+02	1.437441e+02	2.623883e+02
1	2.011168e+02	1.406710e+02	2.635266e+02
2	1.878965e+02	1.439248e+02	2.672159e+02
2	1.876099e+02	1.448139e+02	2.560415e+02
1	1.923061e+02	1.364517e+02	2.552230e+02
1	1.863783e+02	1.372741e+02	2.465481e+02
1	1.764097e+02	1.404941e+02	2.474529e+02
2	1.906527e+02	1.556413e+02	1.864332e+02
1	1.888571e+02	1.537355e+02	1.816205e+02
1	1.768410e+02	1.678908e+02	1.620333e+02
1	1.720938e+02	1.653651e+02	1.625847e+02
2	1.708395e+02	1.620300e+02	1.657837e+02
1	1.659802e+02	1.639615e+02	1.649009e+02
1	1.783008e+02	1.960921e+02	1.057773e+02
1	1.856545e+02	1.967151e+02	1.114403e+02
1	1.856374e+02	1.929159e+02	1.147464e+02
1	1.782154e+02	1.873070e+02	1.185458e+02
1	1.720116e+02	2.080910e+02	7.102903e+01
1	1.672047e+02	2.264731e+02	4.561055e+01
1	1.752325e+02	2.212206e+02	3.257166e+01
1	1.827604e+02	2.421199e+02	2.575278e+01
1	1.796392e+02	2.430164e+02	2.814946e+01
1	1.838499e+02	2.347632e+02	2.807471e+01
2	1.828398e+02	2.362398e+02	1.790777e+01
2	1.885710e+02	2.355853e+02	1.746326e+01
1	1.869393e+02	2.344200e+02	2.621543e+01
1	1.839923e+02	2.475638e+02	2.951880e+01
2	1.888696e+02	2.513642e+02	3.069759e+01
1	1.828067e+02	2.530052e+02	2.709085e+01
1	1.803226e+02	2.528368e+02	2.798449e+01
2	1.872070e+02	2.579388e+02	2.590348e+01
1	1.762773e+02	2.482481e+02	2.790673e+01
1	1.735111e+02	2.469602e+02	1.610627e+01
1	1.687606e+02	2.401674e+02	1.774214e+01
2	1.657802e+02	2.389810e+02	1.220348e+01
2	1.636528e+02	2.397897e+02	6.255737e+00
2	1.730667e+02	2.314053e+02	2.417694e+00
2	1.752357e+02	2.333483e+02	8.133778e+00
1	1.809288e+02	2.419930e+02	8.038119e+00
2	1.686352e+02	2.557005e+02	-2.734993e+00
2	1.611417e+02	2.794724e+02	3.372660e+00
2	1.573987e+02	2.855195e+02	-5.171352e-01
1	1.484891e+02	2.795418e+02	-1.570818e+01
1	1.645034e+02	2.872684e+02	1.331184e+01
1	1.603221e+02	2.885327e+02	1.391156e+01
2	1.561757e+02	2.875623e+02	8.466133e-01
2	1.768802e+02	2.795169e+02	-3.799577e+00
1	1.794691e+02	2.806939e+02	-5.753692e+00
1	1.707282e+02	2.737472e+02	-7.207383e+00
1	1.678771e+02	2.701320e+02	-6.862106e+00
1	1.700587e+02	2.728067e+02	-2.400741e+01
1	1.753008e+02	2.727956e+02	-2.189342e+01
1	1.732162e+02	2.558153e+02	-2.547471e+00
2	1.439670e+02	2.479883e+02	-2.095796e+01
2	1.438531e+02	2.512752e+02	-2.031524e+01
1	1.472607e+02	2.561586e+02	-1.536561e+01
1	1.416687e+02	2.408377e+02	-1.491652e+01
2	1.513835e+02	2.448343e+02	-5.250810e+00
2	1.481090e+02	2.337056e+02	-1.214549e+01
1	1.523375e+02	2.309187e+02	-1.436483e+01
2	1.485639e+02	2.264692e+02	-1.294624e+01
2	1.426607e+02	2.204446e+02	-1.400543e+01
2	1.608817e+02	2.315880e+02	-1.217804e+01
2	1.613081e+02	2.449556e+02	-1.312358e+00
2	1.911413e+02	2.351215e+02	-1.176420e+00
1	1.951992e+02	2.369377e+02	-8.602855e+00
1	1.845844e+02	2.384085e+02	-9.860956e+00
2	1.793677e+02	2.367087e+02	7.402479e+00
1	1.783388e+02	2.360368e+02	6.437350e+00
2	1.835060e+02	2.433981e+02	5.082414e+00
1	1.796183e+02	2.212671e+02	8.167472e+00
1	1.877280e+02	2.276763e+02	2.673728e-01
2	1.775562e+02	2.429223e+02	-5.131408e+00
2	1.645747e+02	2.554639e+02	2.919863e+01
2	1.688185e+02	2.625471e+02	3.536000e+01
